constructTestCases(): generating 11 specified cases ...  DONE
Procedure Optimizer.Optimize()
Oracle probabilites : disabled
Optimizer(): Simulated Annealing , Random-normalized optimality [%]
Optimizer(): config:  [[0.0], [2.5], [], 10, 10, 0.75, 0.01, 0.5, 0.01]
Optimizer(): selective: [  0  ]
Optimizer(): evals/step: 10
Optimizer(): numParams: 1 , completeRepeats: 100
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  
BanditTestBatch: numCases: 10
BanditTestBatch: maxim sum reward: 3919.0
BanditTestBatch: random reward: 2805.0
 Evals       Score          p00       case01    case02    case03    case04    case05    case06    case07    case08    case09    case10 
   588       48.70      1.26075        80.60     59.33     46.60      1.33     13.33     66.80     48.49     59.75     91.29     19.51 
   589       51.50      1.25615        89.40     67.47     57.00     -7.20     16.11     76.40     44.29     62.47     89.75     19.32 
   590       49.24      1.22679        84.40     59.87     40.00     13.87      5.00     72.70     56.27     54.51     94.83     10.93 
   591       48.52      1.21053        79.20     58.93     43.80     21.33      6.67     66.00     50.56     60.47     88.07     10.19 
   592       50.22      1.14468        95.20     68.93     71.00    -12.00     -8.89     69.80     48.49     62.84     83.76     23.09 
   593       48.39      1.15566        83.60     51.33     58.00     10.40    -13.33     71.70     61.83     53.24     86.21     20.93 
   594       46.49      1.19253        76.60     62.80     58.80     18.40    -35.56     69.90     55.79     59.09     83.72     15.31 
   595       52.76      1.24574        77.20     70.53     55.00      8.00     19.44     70.80     46.59     57.96     95.74     26.30 
   596       51.66      1.29128        88.80     59.20     82.40     14.93    -12.22     71.50     41.51     63.38     87.48     19.63 
   597       47.33      1.29871        87.00     47.20     68.80     -7.73    -15.00     59.60     56.98     62.15     92.70     21.60 
   598       45.66      1.27932        76.60     52.80     55.20      5.87     -8.33     39.50     60.71     64.84     90.29     19.14 
   599       52.28      1.29343        93.60     54.53     49.40     21.60     -5.00     59.80     62.14     65.45     96.01     25.25 
   600       51.78      1.28749        79.20     46.67     55.20     28.27     23.33     60.70     52.22     60.25     91.61     20.37 
   601       49.09      1.29407        91.20     60.67     60.40      7.20    -11.11     67.40     49.92     62.55     85.99     16.73 
   602       49.14      1.27641        86.80     75.87     52.60     13.07    -19.44     69.40     48.97     60.80     90.61     12.78 
   603       52.12      1.29878        90.80     59.07     55.00     12.27     21.11     52.40     56.98     54.76     92.88     25.93 
   604       43.77      1.30002        95.60     60.53     38.00      9.33    -18.33     57.70     43.49     54.55     79.68     17.10 
   605       46.88      1.30123        80.80     49.60     49.40     -1.07     -7.78     69.90     62.14     63.02     84.85     17.90 
   606       47.22      1.28924        82.00     45.07     58.80     -9.33     16.67     56.30     50.56     59.24     93.11     19.81 
   607       52.02      1.29878        83.00     45.20     46.60     20.53     38.33     58.30     62.94     64.07     88.07     13.15 
   608       46.18      1.40147        82.00     58.13     49.60     26.40    -41.11     70.90     49.68     60.04     90.93     15.25 
   609       48.92      1.59624        74.00     47.07     59.40      3.73     20.00     74.70     49.84     57.78     93.92      8.77 
   610       49.26      1.18279        95.00     58.93     60.60      1.07    -15.56     65.60     56.19     57.85     88.71     24.20 
   611       50.48      1.74228        74.80     44.13     63.80     22.40     23.89     64.30     48.57     64.07     84.81     14.01 
   612       48.52      1.79504        79.00     65.33     52.00     27.73    -27.78     72.60     54.13     60.58     94.20      7.41 
   613       48.80      1.78678        87.60     43.73     44.80     17.33     11.11     89.00     35.32     62.22     85.76     11.11 
   614       38.54      2.08203        66.00     47.33     37.80      9.33    -42.78     63.40     43.65     58.91     86.67     15.12 
   615       43.57      1.89899        73.00     48.13     38.60     10.13     -6.67     70.30     41.19     58.33     91.02     11.67 
   616       46.81      1.25702        90.00     53.87     35.00    -11.20     15.00     71.50     51.35     62.58     86.62     13.33 
   617       46.13      1.39760        86.80     48.27     53.20     10.67    -11.11     60.90     44.21     66.40     80.23     21.73 
   618       54.07      1.19205        88.80     58.53     60.20      5.60     17.22     84.20     53.81     62.95     88.57     20.86 
   619       44.81      1.44180        82.80     47.33     44.60    -24.00     15.56     77.90     36.83     61.24     91.11     14.75 
   620       44.93      1.24835        80.40     62.13     40.80     -6.93    -25.56     71.70     60.32     60.55     83.13     22.78 
   621       50.51      1.24665       102.40     60.00     58.00     20.00     -5.00     64.80     41.98     65.49     82.22     15.25 
   622       51.93      0.91586        86.80     62.00     78.60     17.87      3.89     32.50     57.06     60.18     87.85     32.53 
   623       48.26      0.40651        78.60     85.60     75.00     -5.33      2.22     19.80     53.41     40.40     83.17     49.69 
   624       43.30      0.24523        51.80     76.93     50.00     52.00     23.33     -3.80     25.56     24.11     90.70     42.41 
   625       36.54      0.09036        73.60     96.80     33.60     26.13     46.67      3.90     -3.25      2.18     81.72      4.07 
   626       52.74      0.46815        62.80     74.53     72.20     41.07     11.11     43.00     46.75     47.75     91.02     37.16 
   627       49.25      0.72247        80.20     72.80     70.20     19.73     -7.78     28.10     49.05     59.85     89.02     31.36 
   628       47.01      0.83471        96.40     56.00     67.80      8.80    -20.56     44.90     46.59     54.18     89.21     26.79 
   629       49.53      0.75071        94.00     65.73     66.00      7.47     -0.56     21.50     60.71     64.73     81.36     34.32 
   630       50.73      1.09918       100.80     65.33     62.20     19.73    -21.11     55.30     50.87     61.85     86.26     26.05 
   631       45.36      1.36658        66.80     43.47     47.20     15.20     -5.56     64.70     55.95     56.84     88.03     20.99 
   632       49.07      1.72757        87.20     49.73     44.60     12.00     18.89     62.70     38.41     63.82     97.14     16.17 
   633       41.89      2.20832        74.00     30.27     38.20     14.40      8.89     68.90     37.14     63.96     73.47      9.69 
   634       41.66      2.20623        68.20     34.93     40.40      1.07     22.78     62.90     42.62     59.60     76.60      7.53 
   635       42.96      2.10400        64.60     38.53     39.80      9.33      6.11     68.10     40.71     60.55     85.53     16.30 
   636       42.50      1.90475        80.40     33.07     41.40    -17.33     11.67     59.20     46.59     57.49     92.79     19.75 
   637       39.12      2.33564        80.80     40.53     39.20    -28.53     13.89     63.70     32.46     62.69     72.43     14.07 
   638       37.86      2.46777        77.00     41.47     38.00     -8.00    -10.00     67.70     29.21     57.27     68.71     17.22 
   639       41.69      2.32904        67.20     38.27     33.60     20.80     18.89     55.20     43.02     57.13     76.46      6.36 
   640       38.55      1.96298        70.20     38.27     35.60     17.60    -31.67     69.30     33.65     60.47     86.67      5.37 
   641       44.22      2.10323        73.00     44.00     35.20     -1.07     20.00     68.30     45.79     58.29     82.31     16.36 
   642       39.41      2.31177        61.80     24.93     36.80      3.20     23.33     57.50     34.21     59.24     80.91     12.16 
   643       36.22      2.46483        57.20     35.60     42.60    -10.40    -18.89     63.60     52.62     61.27     71.20      7.35 
   644       38.55      2.18687        73.60     41.60     39.20    -15.47     -3.33     62.50     32.86     60.40     82.54     11.60 
   645       40.04      2.13173        63.80     29.73     39.60     21.33    -11.67     72.50     37.94     59.05     77.01     11.11 
   646       41.86      2.07544        86.40     32.67     18.40     12.80     -4.44     81.40     38.73     55.20     83.40     14.07 
   647       43.16      2.18712        82.80     35.60     28.20     26.40      6.67     66.20     30.71     59.71     79.37     15.99 
   648       39.33      2.26732        71.80     33.20     43.20    -23.73      6.11     77.40     40.95     59.56     72.97     11.79 
   649       39.24      2.23351        85.60     32.40     27.40      1.33     -6.67     71.10     34.92     60.91     77.23      8.15 
   650       37.16      2.21140        69.60     37.33     27.80      4.00     -2.78     60.10     27.94     62.87     75.28      9.44 
   651       42.54      2.14396        90.20     43.73     60.00    -10.93     -1.11     62.80     35.63     55.85     84.58      4.63 
   652       36.01      2.40269        75.20     44.27     32.60     -3.20    -28.89     68.80     31.59     63.82     70.93      4.94 
   653       45.11      2.30590        74.40     27.87     35.40     41.07     18.89     63.50     41.59     59.05     74.83     14.51 
   654       43.39      2.22337        71.40     37.20     44.40     25.60     29.44     63.40     21.75     61.31     74.92      4.51 
   655       41.23      2.07876        81.40     37.07     25.20     11.20     11.67     61.30     35.56     63.31     74.69     10.86 
   656       35.17      2.31394        53.00     30.67     34.80     -7.20      5.56     68.60     32.94     56.91     74.56      1.85 
   657       37.98      2.25531        67.20     55.33     23.40     -4.80      8.33     56.10     35.56     59.45     71.29      7.96 
   658       40.07      2.23085        68.20     20.00     38.80      1.60     25.56     68.50     33.81     62.65     70.07     11.48 
   659       45.40      2.36985        65.40     29.73     46.40     34.40     14.44     73.60     38.02     61.64     78.41     11.91 
   660       40.04      2.09579        73.40     45.73     37.60     -0.27     -5.56     57.60     35.48     64.33     82.36      9.75 
   661       44.21      2.10199        74.00     44.00     33.00     25.07    -17.78     76.80     48.89     56.87     83.63     17.65 
   662       39.29      2.12262        71.40     38.13     37.20      4.53    -23.89     67.30     35.71     59.93     84.44     18.15 
   663       44.38      2.20874        70.60     40.67     23.00     21.87     10.00     67.60     47.86     64.69     84.17     13.40 
   664       43.95      1.97720        83.60     38.13     45.60      7.47     -5.00     70.00     40.24     56.80     82.99     19.63 
   665       46.35      1.99275        82.60     48.13     58.40    -15.20     25.00     72.20     39.92     55.31     83.95     13.15 
   666       45.17      1.83343        86.80     37.73     41.20     -2.40     13.33     67.70     44.13     65.31     88.16      9.69 
   667       45.56      1.60806        90.40     46.93     48.80     -4.27      0.00     66.70     46.35     61.96     86.85     11.91 
