constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  0.700000  -0.400000  -0.300000  ]  [  1.000000  -0.200000  -0.400000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
    58    52531.66   2320.84     91.15     50.98           84.45     70.37     68.07     31.45     12.93     48.48     46.15     54.80     86.75     50.82     99.07     96.34     12.76     99.17     13.79     21.38     64.93      8.28     54.07     19.13     57.79     75.48     91.13     23.00     53.01     35.05      5.10     40.41     33.77     55.14     86.51     11.46     21.31     75.97     66.62     59.91     51.43 
    59    52529.53   2322.97     91.13     50.94           84.54     70.17     68.24     31.16     12.52     48.68     46.33     54.87     87.09     50.41     99.10     96.10     18.31     99.17     12.88     20.90     65.12      8.47     52.81     18.73     53.22     75.58     91.16     23.10     53.01     35.16      6.85     39.44     33.64     54.76     86.46     11.19     21.84     75.79     66.75     59.90     51.28 
    60    52531.63   2320.87     91.14     51.24           84.67     70.89     68.27     31.20     11.20     49.62     45.79     54.99     87.37     50.67     99.04     96.12     26.67     99.17     14.00     18.22     65.20     10.00     53.20     18.44     52.13     75.60     91.07     24.18     53.01     35.18      6.76     40.49     33.66     55.26     86.47     11.86     22.02     75.89     66.54     59.91     51.02 
    61    52531.41   2321.09     91.13     51.08           84.72     71.02     68.07     31.50      9.93     50.05     46.28     54.89     87.20     51.15     99.05     96.35     25.57     99.17     13.11     16.94     65.28      8.85     54.85     16.90     48.46     75.49     91.06     24.98     53.01     35.79      7.98     39.67     33.94     54.99     86.42     10.98     22.83     75.66     66.77     60.19     50.86 
    62    52534.84   2317.66     91.15     51.30           84.26     71.38     67.29     30.92      9.41     49.95     45.99     55.01     87.12     51.78     99.10     96.41     24.84     99.17     14.52     18.06     65.10      9.35     57.32     17.94     50.32     75.63     91.14     24.13     53.02     36.00      8.73     39.83     34.46     55.35     86.43     11.63     23.10     75.39     66.99     60.00     51.00 
    63    52537.81   2314.69     91.15     51.22           83.65     71.60     67.30     30.79      9.17     49.98     45.68     55.01     86.65     51.67     99.07     96.51     27.62     99.17     13.02     18.31     65.37      9.84     55.43     16.32     52.51     75.60     91.35     23.36     53.02     36.52      8.02     38.46     33.45     55.71     86.44     12.03     22.75     75.59     67.25     59.94     51.12 
    64    52535.72   2316.78     91.15     51.41           83.81     71.40     67.03     30.75      8.68     50.03     45.91     54.94     86.51     51.94     99.04     96.41     32.50     99.18     14.06     18.54     65.44     12.19     58.09     17.92     51.13     75.71     91.53     23.22     53.02     36.62      6.75     37.75     33.78     55.09     86.43     12.06     20.91     75.39     67.11     60.28     50.89 
    65    52535.15   2317.35     91.14     51.37           83.72     71.26     66.83     30.67      8.89     49.72     45.93     54.80     86.47     51.61     99.12     96.23     30.15     99.18     15.69     17.54     65.38     11.38     57.82     18.61     49.91     75.80     91.76     23.83     53.02     36.54      6.50     37.89     34.31     54.88     86.36     12.79     22.77     75.31     67.06     60.20     50.88 
    66    52529.82   2322.68     91.11     50.99           83.94     71.33     66.73     30.30      8.16     48.89     45.54     54.92     86.34     51.74     99.17     96.17     24.85     99.18     14.85     17.37     65.67     10.00     59.45     16.97     46.42     75.69     91.65     23.82     53.03     36.91      5.70     37.98     34.38     54.92     86.39     12.27     22.82     75.16     67.08     60.32     50.56 
    67    52528.66   2323.84     91.10     51.02           83.88     71.30     67.52     29.71      7.88     49.09     45.83     54.59     86.27     51.04     99.24     96.27     26.57     99.18     13.73     17.81     65.10      9.85     59.70     17.09     46.39     75.81     91.69     23.69     53.04     37.15      6.67     37.67     35.18     54.53     86.30     12.89     22.12     75.07     67.22     60.15     50.36 
    68    52526.65   2325.85     91.10     51.07           83.74     71.45     67.09     28.27      7.03     48.81     45.62     55.09     86.15     51.48     99.24     96.29     30.00     99.18     13.82     16.47     64.94     10.88     57.47     17.88     44.47     75.81     91.84     23.82     53.04     37.36     10.82     37.57     34.25     54.70     86.25     12.57     23.69     74.80     67.21     60.30     50.36 
    69    52525.09   2327.41     91.09     50.98           83.45     71.19     67.74     27.46      6.12     48.33     45.45     55.02     86.12     51.10     99.13     96.27     27.54     99.17     14.49     17.10     65.04     10.72     57.74     19.61     44.12     75.77     91.82     23.74     53.04     37.54      8.68     38.36     33.94     54.28     86.24     12.48     24.93     74.76     67.37     59.99     50.56 
    70    52530.90   2321.60     91.12     51.27           84.00     71.30     67.23     28.30      7.14     49.41     45.66     55.09     86.28     51.08     99.26     96.29     30.57     99.17     14.29     17.14     65.31     10.29     58.86     20.91     44.57     75.79     91.88     24.57     53.04     37.48      8.27     38.55     33.87     54.17     86.24     12.96     25.23     74.64     67.46     60.26     50.55 
    71    52534.69   2317.81     91.14     51.44           84.08     71.76     67.38     29.58      7.20     49.20     45.07     55.17     86.50     51.01     99.41     96.34     34.37     99.17     13.80     17.00     64.62      9.86     59.86     20.41     43.55     75.80     91.85     24.03     53.04     37.92      9.45     38.37     34.42     54.69     86.24     13.17     25.88     74.49     67.64     60.27     50.81 
    72    52536.12   2316.38     91.14     51.47           83.53     71.63     66.83     30.11      8.95     48.82     44.68     54.95     86.55     51.15     99.50     96.42     36.67     99.17     14.44     14.44     63.81     11.11     60.58     20.07     41.89     75.78     91.76     23.78     53.04     37.76     10.15     38.93     33.70     54.43     86.30     13.70     26.15     74.40     67.88     60.44     51.01 
    73    52535.67   2316.83     91.13     51.52           83.73     71.16     66.27     29.32      9.28     48.23     44.63     54.95     86.28     51.38     99.49     96.47     37.53     99.17     13.42     15.98     63.89      9.32     61.45     19.05     42.58     75.73     91.59     24.82     53.04     37.73     11.20     39.43     34.35     54.71     86.37     13.17     26.86     74.59     67.77     60.29     51.04 
    74    52532.31   2320.19     91.12     51.55           84.00     71.06     66.73     29.91      9.76     48.77     44.12     55.30     86.43     51.26     99.53     96.52     40.81     99.17     13.24     14.59     64.14      9.46     62.05     19.53     42.16     75.80     91.56     24.61     53.04     37.71     10.20     39.35     33.91     54.58     86.43     12.51     25.91     74.44     67.69     59.90     51.06 
    75    52528.69   2323.81     91.11     51.49           84.24     71.29     66.53     29.35      9.11     48.19     44.11     55.16     86.28     51.31     99.56     96.47     39.20     99.17     13.87     15.20     64.35      9.60     63.36     21.28     41.44     75.89     91.39     22.92     53.04     37.03     10.79     39.41     33.53     54.30     86.43     12.18     25.91     74.42     67.54     59.93     51.40 
    76    52532.18   2320.32     91.12     51.50           84.05     72.18     66.39     27.68      8.48     48.29     44.67     54.93     86.32     51.56     99.59     96.51     39.21     99.17     14.21     15.26     64.42     10.53     64.79     20.98     40.32     75.88     91.56     23.91     53.04     36.78      9.68     39.65     32.85     54.10     86.45     12.03     26.43     74.53     67.75     59.73     51.49 
    77    52534.68   2317.82     91.13     51.50           84.10     72.33     66.49     27.17      9.31     48.31     44.44     54.78     86.12     51.63     99.55     96.53     37.14     99.16     14.29     14.98     64.78     11.69     63.92     22.49     39.95     75.88     91.62     23.99     53.05     37.01     10.20     40.05     32.37     53.59     86.45     11.60     26.76     74.63     67.97     59.76     51.56 
    78    52539.81   2312.69     91.14     51.55           84.31     72.53     66.23     26.77      9.05     48.55     44.59     55.20     85.97     51.65     99.50     96.67     36.15     99.16     14.36     13.85     64.49     13.08     64.85     24.24     40.10     75.96     91.59     24.10     53.05     37.34      9.74     39.18     31.84     54.10     86.48     12.33     26.43     74.80     68.01     59.68     51.61 
    79    52540.99   2311.51     91.14     51.42           84.41     72.71     65.97     26.55      9.70     48.38     45.55     55.11     85.87     51.23     99.50     96.65     28.35     99.16     14.18     13.08     64.48     13.67     65.29     23.78     41.27     75.97     91.62     23.47     53.05     37.22     10.24     39.95     32.19     54.13     86.47     12.64     26.60     74.96     67.97     59.51     51.66 
    80    52540.90   2311.60     91.16     51.61           83.90     72.67     66.35     26.37     10.21     48.53     45.64     55.15     85.47     51.12     99.47     96.75     30.75     99.17     14.50     12.00     64.98     15.00     65.50     22.20     41.40     75.96     91.57     24.09     53.05     36.86     12.67     40.37     31.80     54.05     86.42     13.11     28.35     75.03     67.89     59.36     51.85 
    81    52543.00   2309.50     91.17     51.65           83.78     72.66     66.54     27.05     10.01     48.91     46.08     54.96     85.48     51.17     99.43     96.76     32.35     99.17     16.05     12.26     65.21     15.80     61.93     22.37     40.25     75.99     91.70     24.32     53.06     37.22     12.13     40.61     31.71     54.09     86.40     12.88     28.33     75.15     67.84     59.44     51.92 
    82    52544.24   2308.26     91.18     51.74           83.93     72.86     66.66     26.34     10.77     48.09     46.41     54.97     85.37     50.62     99.37     96.80     33.41     99.17     16.10     13.01     65.44     15.37     62.90     23.09     40.68     75.98     91.77     24.18     53.06     37.22     11.67     40.81     31.62     54.24     86.41     12.59     28.85     75.24     67.99     59.39     51.87 
    83    52541.64   2310.86     91.16     51.59           84.19     72.50     66.51     25.94     12.32     47.58     46.69     54.86     85.45     50.75     99.31     96.75     31.81     99.17     15.66     12.45     65.30     15.18     62.41     22.73     39.76     76.05     91.84     23.53     53.06     36.44     12.13     41.43     31.31     54.13     86.42     12.01     28.67     75.11     68.12     59.22     51.92 
    84    52538.73   2313.77     91.15     51.46           84.24     72.30     66.21     24.76     12.43     47.94     46.58     54.75     85.29     50.57     99.27     96.76     32.86     99.17     15.00     12.06     65.12     16.19     61.71     21.56     37.71     76.05     91.83     23.60     53.06     36.42     12.32     41.05     31.63     54.00     86.36     11.85     28.80     74.98     68.20     59.46     51.84 
    85    52537.65   2314.85     91.14     51.39           84.31     72.80     66.31     25.43     12.48     48.06     46.53     54.84     85.06     50.56     99.26     96.74     28.47     99.17     14.35     11.84     65.04     15.06     61.53     24.08     38.45     76.02     91.75     23.97     53.07     36.30     12.63     40.61     31.19     54.15     86.37     11.65     29.15     75.08     68.11     59.46     51.54 
    86    52533.85   2318.65     91.12     51.34           84.79     72.71     66.30     25.77     12.27     48.28     46.23     54.82     84.86     50.60     99.30     96.66     28.84     99.16     14.19     11.47     65.26     13.95     61.91     24.62     37.58     75.99     91.82     23.60     53.07     36.56     12.68     40.93     30.90     53.62     86.35     12.13     28.75     74.93     67.96     59.22     51.60 
    87    52536.48   2316.02     91.13     51.24           84.76     72.44     66.16     27.14     12.84     48.43     46.26     54.90     84.69     50.78     99.30     96.52     23.22     99.16     14.71     10.96     65.31     16.32     62.69     23.68     38.02     75.95     91.77     23.76     53.07     36.02     12.12     39.77     31.18     53.66     86.30     11.75     28.14     75.06     68.18     59.18     51.74 
    88    52532.48   2320.02     91.11     51.09           84.73     72.35     66.32     27.09     12.75     48.70     46.25     54.92     84.63     50.88     99.31     96.48     20.23     99.16     13.18     10.00     65.36     14.55     63.73     24.70     39.09     75.95     91.62     22.85     53.07     35.76     11.39     40.27     31.36     53.90     86.33     11.21     28.34     74.93     68.11     59.02     51.65 
    89    52532.66   2319.84     91.10     51.00           84.70     72.21     66.27     27.16     11.74     48.47     46.41     54.96     84.80     51.02     99.23     96.43     18.65     99.16     14.61      9.51     65.51     15.28     63.26     25.30     37.80     75.94     91.76     22.30     53.07     35.77     10.56     40.19     31.24     53.48     86.36     10.68     29.25     75.03     68.04     58.85     51.90 
    90    52531.64   2320.86     91.11     51.00           84.44     72.21     66.11     26.96     12.35     48.50     46.50     54.84     84.71     50.92     99.17     96.58     17.78     99.16     14.89     11.11     65.18     15.56     62.73     24.77     38.13     75.96     91.77     21.76     53.07     36.00     11.47     39.47     31.01     53.38     86.37     10.84     29.29     75.12     67.99     58.96     51.81 
    91    52527.20   2325.30     91.10     50.96           84.57     71.99     65.71     26.27     12.58     47.70     46.62     54.91     84.70     51.18     99.06     96.62     18.24     99.16     16.04     10.33     65.27     16.70     63.47     24.75     35.56     75.95     91.67     21.17     53.07     36.07     13.23     39.43     30.39     53.50     86.37     10.60     28.98     75.00     67.90     58.93     51.80 
    92    52523.49   2329.01     91.09     50.89           84.54     71.67     65.48     25.94     13.65     48.13     46.32     54.91     84.94     51.11     99.04     96.77     14.78     99.16     17.83      9.57     65.93     15.87     61.78     24.72     37.04     75.93     91.62     19.75     53.08     36.44     13.86     39.42     30.27     53.64     86.36     10.38     29.65     74.92     67.76     58.75     51.80 
    93    52525.47   2327.03     91.11     51.08           84.84     71.66     65.59     25.85     14.70     48.28     46.25     54.97     85.17     51.00     99.01     96.77     16.77     99.16     16.99     10.25     65.81     16.13     63.48     25.36     37.98     75.96     91.63     20.10     53.08     36.88     13.55     39.70     30.20     53.75     86.34     10.12     29.41     75.00     67.77     58.73     51.66 
    94    52523.95   2328.55     91.10     51.14           84.77     71.26     65.79     25.93     13.83     48.30     45.98     55.09     85.00     50.99     99.02     96.70     18.94     99.16     17.87     10.50     65.87     15.32     62.85     26.47     39.66     76.02     91.61     19.26     53.08     37.06     12.40     39.01     30.86     53.59     86.27     10.67     30.26     74.99     67.66     58.76     51.57 
    95    52523.21   2329.29     91.09     51.12           84.69     71.41     65.22     26.04     13.74     48.31     45.81     54.95     85.44     51.31     98.99     96.47     17.68     99.16     18.53      9.05     66.40     15.37     62.11     26.79     40.04     76.08     91.57     19.81     53.08     37.22     12.56     38.30     31.19     53.79     86.21     10.36     30.69     74.91     67.57     58.79     51.63 
    96    52524.21   2328.29     91.09     51.23           84.77     71.26     64.92     25.75     13.37     48.29     45.64     55.02     85.27     50.86     98.96     96.33     20.21     99.16     18.33      9.44     66.94     16.04     62.88     26.36     41.00     76.09     91.51     19.50     53.08     37.33     13.06     38.69     30.93     54.15     86.19     10.11     30.85     75.02     67.64     58.90     51.71 
    97    52523.77   2328.73     91.09     51.15           85.01     71.31     65.18     25.36     13.63     48.21     45.74     55.00     85.41     50.34     98.99     96.34     19.38     99.16     18.14      9.42     66.95     15.88     63.13     25.11     41.86     76.16     91.43     18.33     53.08     37.36     13.65     37.81     31.13     54.19     86.21      9.98     29.89     74.89     67.68     59.08     52.03 
    98    52526.54   2325.96     91.10     51.23           85.10     71.36     65.76     26.50     13.10     47.69     45.86     54.99     85.44     50.55     98.96     96.25     18.98     99.16     17.76      8.57     66.06     16.33     63.57     24.73     42.78     76.11     91.40     18.64     53.09     37.36     14.67     38.94     30.93     54.34     86.26     10.31     30.31     74.95     67.77     58.90     52.08 
    99    52527.00   2325.50     91.10     51.07           83.84     71.57     65.78     27.33     12.74     47.24     46.04     54.94     85.30     50.29     98.98     96.16     14.14     99.16     17.78      7.61     66.10     17.37     64.30     25.01     41.66     76.17     91.41     18.67     53.09     37.51     14.10     38.53     30.67     54.41     86.30     10.86     30.85     75.09     67.72     59.13     51.88 
   100    52525.71   2326.79     91.10     51.04           84.18     71.47     65.88     27.31     13.89     47.11     46.21     54.83     85.37     50.35     98.97     96.27     12.60     99.16     18.20      7.33     66.10     18.00     65.14     24.83     41.20     76.18     91.32     18.26     53.09     37.67     13.71     38.00     30.57     54.16     86.33     10.49     30.49     74.98     67.76     59.05     52.06 
   101    52525.13   2327.37     91.10     50.98           84.24     70.97     65.64     27.39     14.96     46.37     45.98     54.82     85.66     50.37     98.97     96.26     13.47     99.16     17.03      8.51     65.62     18.22     63.52     24.44     38.93     76.25     91.35     18.36     53.09     38.02     14.96     38.75     30.51     54.12     86.29     10.08     29.82     74.88     67.86     59.15     52.18 
   102    52523.92   2328.58     91.10     50.88           84.24     70.75     65.78     27.42     14.87     46.21     46.03     54.96     85.75     50.41     98.92     96.20     12.94     99.16     15.69      9.15     65.55     16.67     64.41     24.47     38.35     76.31     91.31     18.19     53.09     37.97     14.04     38.93     30.10     54.47     86.32      9.93     30.23     74.92     67.75     59.13     52.09 
   103    52528.48   2324.02     91.10     50.93           84.52     70.71     66.16     26.96     16.02     46.06     46.19     54.85     85.78     50.40     98.96     96.21     12.43     99.16     15.34      8.61     65.73     16.50     63.83     24.79     38.10     76.29     91.29     18.08     53.09     38.17     15.88     38.87     30.61     54.33     86.35     10.50     29.51     74.99     67.86     59.23     52.20 
   104    52526.95   2325.55     91.11     50.93           84.65     70.71     66.42     27.23     14.90     45.83     46.25     54.77     85.68     50.40     98.96     96.27     10.96     99.16     15.77      8.21     65.44     17.88     65.21     24.05     38.15     76.34     91.24     17.45     53.10     38.38     17.08     38.31     30.17     54.42     86.36     10.75     29.60     74.94     67.82     59.16     52.31 
   105    52524.89   2327.61     91.11     51.11           84.55     70.76     66.65     27.06     15.03     46.08     46.15     54.76     85.59     50.45     98.92     96.26     12.00     99.16     16.76      8.95     65.73     17.52     66.46     23.99     38.82     76.34     91.18     17.58     53.10     38.63     18.55     38.84     30.41     54.72     86.37     10.49     29.57     74.86     67.69     59.12     52.07 
