constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP HenkyPenky , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  0.700000  -0.400000  -0.300000  ]  [  1.000000  -0.200000  -0.400000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   258    52765.53   2086.97     91.60     51.91           79.84     67.90     70.88     25.32      9.75     50.02     47.47     61.27     82.39     53.11     98.92     94.84     21.24     99.16     16.98     11.16     64.51     14.50     55.58     20.86     32.78     76.91     90.62     17.07     90.72     37.28     22.83     40.50     33.01     55.00     88.59     11.87     26.40     77.63     69.80     56.40     47.69 
   259    52765.95   2086.55     91.60     51.90           79.93     67.80     70.88     25.32      9.57     50.10     47.55     61.24     82.53     53.14     98.91     94.86     21.31     99.16     17.14     11.51     64.47     14.13     55.59     20.70     32.42     76.90     90.63     17.21     90.73     37.25     22.19     40.48     32.96     55.09     88.59     12.15     26.47     77.59     69.83     56.36     47.69 
   260    52765.75   2086.75     91.60     51.88           80.03     67.84     70.78     25.43      9.57     50.02     47.45     61.18     82.54     53.11     98.92     94.88     22.08     99.16     16.92     11.23     64.24     13.62     55.28     20.72     32.65     76.90     90.62     16.95     90.72     37.15     21.85     40.61     33.11     55.06     88.58     12.23     26.47     77.64     69.80     56.48     47.60 
   261    52764.80   2087.70     91.60     51.86           80.02     67.88     70.50     25.53      9.41     50.14     47.43     61.17     82.67     53.11     98.94     94.94     22.45     99.16     16.70     11.47     64.21     13.95     54.80     20.33     32.72     76.89     90.63     16.61     90.72     37.12     22.14     40.34     33.12     55.15     88.56     12.16     26.33     77.57     69.86     56.43     47.53 
   262    52764.11   2088.39     91.60     51.89           80.11     67.89     70.60     25.71      9.31     50.03     47.38     61.11     82.61     53.13     98.93     94.95     22.52     99.16     16.79     11.30     64.40     14.81     54.89     20.51     32.37     76.89     90.65     16.71     90.73     37.15     22.16     40.62     33.13     55.25     88.56     12.10     26.38     77.53     69.84     56.31     47.54 
   263    52764.17   2088.33     91.60     51.94           80.13     67.90     70.64     25.87      9.57     50.12     47.37     61.18     82.61     53.07     98.93     95.00     23.95     99.16     16.35     11.23     64.46     14.83     54.92     20.41     32.20     76.91     90.66     16.78     90.73     37.13     22.59     40.56     33.04     55.17     88.56     11.97     26.50     77.52     69.87     56.21     47.59 
   264    52764.10   2088.40     91.61     51.95           80.14     67.87     70.40     26.01      9.49     50.17     47.35     61.23     82.62     53.19     98.93     95.01     22.95     99.16     16.59     11.57     64.52     15.45     54.89     20.29     32.76     76.92     90.72     17.00     90.73     37.17     22.42     40.82     32.76     55.18     88.56     11.93     26.33     77.52     69.85     56.16     47.55 
   265    52763.58   2088.92     91.61     51.92           80.28     67.97     70.43     26.36      9.58     50.14     47.49     61.22     82.52     53.24     98.92     95.05     20.83     99.16     16.98     11.35     64.61     15.25     54.99     20.10     32.89     76.94     90.71     17.03     90.73     37.17     22.36     40.58     32.80     55.13     88.55     11.82     26.74     77.54     69.80     56.21     47.49 
   266    52765.02   2087.48     91.61     51.92           80.32     67.97     70.32     26.26      9.69     50.25     47.48     61.19     82.62     53.16     98.91     95.01     20.30     99.16     17.29     11.58     64.76     14.66     55.25     19.93     33.35     76.93     90.70     17.22     90.73     37.23     21.88     40.32     32.66     55.35     88.56     11.93     26.72     77.55     69.84     56.27     47.56 
   267    52766.41   2086.09     91.62     51.88           80.46     67.99     70.04     26.34      9.47     50.45     47.52     61.17     82.67     53.28     98.89     95.02     17.68     99.16     17.68     11.61     64.73     14.76     55.17     20.02     33.06     76.93     90.76     17.30     90.73     37.37     22.09     39.91     32.86     55.40     88.57     12.08     26.93     77.57     69.81     56.33     47.58 
   268    52766.54   2085.96     91.62     51.91           80.27     68.10     69.91     26.50      9.66     50.44     47.46     61.21     82.64     53.11     98.88     94.98     18.36     99.16     17.99     11.29     64.90     15.00     55.07     19.69     33.58     76.95     90.78     17.29     90.73     37.25     22.49     40.02     32.88     55.26     88.56     12.20     26.62     77.59     69.79     56.38     47.62 
   269    52766.19   2086.31     91.61     51.92           80.12     68.30     69.86     26.40      9.38     50.43     47.36     61.10     82.62     53.16     98.90     95.00     18.07     99.16     18.44     11.28     64.98     14.80     55.41     19.73     34.07     76.96     90.80     17.04     90.73     37.37     22.67     39.86     32.97     55.24     88.55     12.30     26.48     77.61     69.75     56.40     47.60 
   270    52765.64   2086.86     91.61     51.96           80.15     68.44     69.93     26.51      9.14     50.53     47.28     61.07     82.56     53.21     98.91     94.94     19.11     99.16     18.22     11.75     65.14     15.04     55.42     19.52     33.78     76.97     90.79     17.06     90.73     37.39     23.22     40.05     32.96     55.22     88.55     12.09     26.36     77.63     69.73     56.32     47.59 
   271    52766.00   2086.50     91.61     51.93           80.21     68.34     69.79     26.82      9.02     50.38     47.40     61.10     82.62     53.17     98.93     94.95     17.79     99.16     18.08     11.69     65.04     14.69     55.74     19.93     33.55     76.96     90.76     17.02     90.73     37.38     23.45     40.01     33.00     55.05     88.54     12.09     26.62     77.62     69.79     56.28     47.60 
   272    52765.15   2087.35     91.61     51.98           80.17     68.31     69.84     26.87      8.88     50.42     47.28     61.05     82.61     53.27     98.93     94.95     18.82     99.16     18.31     11.27     65.21     15.07     55.44     20.07     33.85     76.97     90.72     17.08     90.73     37.40     23.69     40.28     33.06     54.98     88.54     12.26     26.64     77.58     69.77     56.14     47.59 
   273    52765.21   2087.29     91.61     52.01           80.18     68.10     69.83     26.90      9.10     50.45     47.16     61.11     82.55     53.19     98.92     94.94     19.19     99.16     18.10     11.40     65.30     14.80     55.85     20.06     34.24     76.98     90.76     16.82     90.73     37.41     24.17     40.54     32.96     54.73     88.54     12.39     26.83     77.59     69.75     56.18     47.59 
   274    52765.35   2087.15     91.61     51.97           80.30     68.24     69.77     26.59      9.02     50.47     47.11     61.14     82.64     53.11     98.91     94.95     19.05     99.16     17.81     11.29     65.20     14.38     55.90     19.78     34.22     77.01     90.82     16.74     90.74     37.40     24.17     40.14     33.17     54.55     88.54     12.51     27.04     77.56     69.78     56.20     47.54 
   275    52767.01   2085.49     91.61     51.99           80.39     68.27     69.83     26.75      9.31     50.57     47.04     61.21     82.64     53.08     98.92     94.92     18.69     99.16     17.60     10.98     65.26     14.84     55.71     19.89     34.11     77.02     90.84     16.92     90.74     37.47     24.14     40.10     33.23     54.63     88.51     12.58     27.06     77.57     69.83     56.23     47.59 
   276    52767.96   2084.54     91.61     51.99           80.46     68.05     69.89     26.46      9.28     50.56     47.18     61.18     82.56     52.99     98.91     94.94     18.19     99.16     17.75     10.82     65.14     14.93     55.93     20.16     34.81     77.02     90.87     16.86     90.74     37.42     24.06     39.98     33.18     54.68     88.52     12.72     26.71     77.60     69.86     56.29     47.62 
   277    52767.73   2084.77     91.61     51.93           80.48     68.11     69.89     26.58      9.33     50.45     47.22     61.14     82.66     53.02     98.89     94.94     16.82     99.16     17.33     11.10     65.25     14.44     55.57     19.93     33.72     77.03     90.86     16.95     90.74     37.42     24.88     40.20     33.24     54.52     88.52     12.92     26.80     77.63     69.81     56.29     47.56 
   278    52766.38   2086.12     91.61     51.89           80.53     68.17     70.01     26.38      8.91     50.51     47.35     61.12     82.65     52.98     98.89     94.96     16.26     99.16     17.34     10.94     65.31     14.10     55.58     19.38     34.01     77.04     90.85     17.13     90.74     37.45     24.68     40.12     33.34     54.60     88.53     12.84     26.99     77.56     69.79     56.24     47.48 
   279    52766.83   2085.67     91.61     51.84           80.55     68.25     70.19     26.48      8.86     50.59     47.36     61.09     82.62     52.92     98.88     94.96     15.91     99.16     17.13     10.54     65.38     14.19     54.80     19.25     33.62     77.06     90.88     16.98     90.74     37.40     24.50     40.00     33.34     54.49     88.52     13.00     27.33     77.59     69.82     56.27     47.46 
   280    52767.25   2085.25     91.61     51.85           80.32     68.28     70.17     26.45      8.83     50.69     47.48     61.12     82.63     52.87     98.89     94.97     16.14     99.16     17.07     11.00     65.30     13.93     54.91     19.39     33.69     77.07     90.86     16.70     90.74     37.45     24.13     39.86     33.46     54.49     88.51     13.12     27.39     77.57     69.84     56.35     47.44 
   281    52766.01   2086.49     91.60     51.83           80.38     68.28     70.12     26.11      9.02     50.75     47.50     61.14     82.61     52.89     98.89     94.98     16.58     99.16     17.01     10.89     65.05     13.88     54.95     19.24     34.26     77.08     90.85     16.51     90.74     37.18     23.67     39.83     33.47     54.32     88.48     13.25     27.48     77.54     69.79     56.36     47.46 
   282    52766.26   2086.24     91.61     51.83           80.44     68.35     69.91     26.09      8.88     50.53     47.49     61.18     82.66     52.89     98.90     94.96     16.74     99.16     17.30     10.59     65.02     14.47     54.57     19.27     34.18     77.07     90.89     16.60     90.74     37.23     23.57     39.96     33.40     54.30     88.47     13.36     27.46     77.48     69.84     56.35     47.54 
   283    52766.14   2086.36     91.60     51.82           80.54     68.37     69.92     25.82      8.76     50.55     47.47     61.14     82.66     52.81     98.91     94.95     17.31     99.16     17.10     10.29     65.06     14.42     54.71     18.72     34.33     77.09     90.90     16.84     90.74     37.18     23.35     40.17     33.38     54.42     88.47     13.25     27.25     77.50     69.81     56.34     47.61 
   284    52767.55   2084.95     91.61     51.85           80.49     68.54     69.99     26.07      8.78     50.38     47.48     61.20     82.75     52.79     98.91     94.94     17.68     99.16     16.76     10.89     64.99     13.80     54.98     18.90     34.42     77.08     90.92     16.91     90.75     37.17     23.61     40.01     33.38     54.47     88.48     13.15     27.20     77.54     69.84     56.37     47.61 
   285    52767.98   2084.52     91.61     51.86           80.58     68.73     69.92     25.92      8.58     50.44     47.44     61.19     82.75     52.84     98.92     94.92     17.82     99.16     16.98     10.97     65.02     13.68     54.99     19.11     34.20     77.08     90.92     16.93     90.74     37.16     23.45     39.98     33.29     54.66     88.49     13.33     27.18     77.57     69.83     56.26     47.62 
