constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.000000  -0.100000  -0.400000  ]  [  0.800000  -0.100000  -0.300000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   218    52484.68   2367.82     90.86     51.24           86.22     71.89     73.23     23.90      8.38     36.58     49.71     55.02     83.96     45.08     99.30     95.47     43.85     99.15     16.79     22.45     65.37     11.38     55.52     24.71     33.50     74.76     91.58     24.06     49.49     34.62     16.89     44.64     43.81     56.88     87.47     11.82     19.60     76.95     69.82     48.15     43.92 
   219    52484.16   2368.34     90.86     51.21           86.21     71.92     73.23     24.23      8.55     36.36     49.55     55.01     84.00     45.06     99.30     95.53     42.83     99.15     17.26     22.25     65.60     10.50     55.45     24.75     33.11     74.76     91.54     24.08     49.49     34.62     16.87     44.93     43.99     56.93     87.47     11.68     19.89     76.90     69.84     48.14     43.93 
   220    52483.24   2369.26     90.86     51.20           86.25     72.01     73.35     24.12      8.91     36.29     49.39     55.01     83.98     45.09     99.30     95.50     42.27     99.15     17.00     22.18     65.48     10.64     55.49     24.84     32.84     74.76     91.56     23.56     49.49     34.72     17.09     44.88     43.95     57.06     87.49     11.70     20.42     76.86     69.79     48.07     43.96 
   221    52482.67   2369.83     90.86     51.23           86.18     71.96     73.41     24.24      9.55     36.42     49.44     55.01     83.94     44.94     99.31     95.44     42.71     99.15     17.10     22.41     65.55     10.68     55.29     24.89     32.92     74.74     91.57     23.59     49.49     34.62     17.50     44.92     43.88     56.97     87.50     11.60     19.95     76.82     69.75     48.11     44.05 
   222    52482.53   2369.97     90.86     51.26           86.32     71.97     73.33     23.89      9.68     36.23     49.35     55.00     84.01     44.93     99.31     95.39     43.96     99.15     17.39     22.88     65.50     10.99     55.22     24.60     32.79     74.74     91.62     23.86     49.49     34.76     16.28     45.25     44.07     56.91     87.49     11.48     19.81     76.77     69.72     48.24     44.11 
   223    52482.09   2370.41     90.86     51.26           86.32     71.92     73.12     23.75      9.67     36.09     49.22     55.04     84.03     44.86     99.28     95.36     43.05     99.15     17.49     22.99     65.66     10.94     56.12     24.52     32.70     74.75     91.59     23.92     49.49     34.80     16.50     45.35     44.26     56.92     87.49     11.53     19.93     76.73     69.72     48.23     44.13 
   224    52482.16   2370.34     90.86     51.24           86.28     71.83     73.22     23.50      9.47     36.16     49.17     55.06     84.14     44.86     99.30     95.36     41.70     99.15     17.68     22.86     65.81     11.25     56.34     24.71     32.54     74.72     91.63     24.10     49.49     34.85     16.86     45.49     43.93     56.90     87.49     11.42     19.96     76.67     69.77     48.13     44.20 
   225    52481.24   2371.26     90.85     51.19           86.26     71.72     73.26     22.94      9.56     36.24     49.25     55.12     84.07     44.86     99.30     95.40     42.31     99.15     17.33     22.49     65.56     10.93     55.71     24.68     32.84     74.72     91.69     23.85     49.49     34.70     16.57     45.48     43.90     56.85     87.48     11.70     20.01     76.63     69.81     48.01     44.12 
   226    52480.65   2371.85     90.85     51.19           86.41     71.59     73.16     22.99      8.97     36.22     49.32     55.07     84.21     44.77     99.30     95.38     42.48     99.15     17.52     22.77     65.47     10.88     55.53     24.60     33.13     74.72     91.76     23.82     49.49     34.77     16.53     45.51     43.92     56.93     87.50     11.58     20.02     76.57     69.77     47.99     44.18 
   227    52482.51   2369.99     90.86     51.24           86.49     71.62     73.45     23.23      8.76     36.30     49.30     55.05     84.12     44.81     99.31     95.33     43.08     99.15     17.62     22.94     65.52     10.93     55.83     24.84     32.58     74.73     91.75     23.61     49.49     34.90     16.46     45.64     43.88     57.00     87.50     11.57     20.52     76.63     69.83     48.07     44.13 
   228    52480.49   2372.01     90.86     51.27           86.56     71.37     73.60     23.12      8.94     36.46     49.39     54.92     84.17     44.69     99.33     95.39     45.44     99.15     17.89     23.22     65.53     10.70     55.63     24.82     32.74     74.77     91.69     23.38     49.49     34.94     15.84     45.16     43.64     57.07     87.49     11.43     20.58     76.62     69.83     47.98     44.06 
   229    52479.58   2372.92     90.85     51.27           86.59     71.34     73.40     23.06      8.88     36.31     49.37     54.93     84.11     44.50     99.33     95.43     46.11     99.15     17.82     22.62     65.55     11.00     56.27     25.10     32.96     74.77     91.69     23.59     49.49     35.01     15.54     45.23     43.30     57.17     87.49     11.28     20.27     76.61     69.82     47.95     44.11 
   230    52477.45   2375.05     90.84     51.22           86.58     71.26     73.26     22.62      9.42     36.29     49.22     54.87     84.10     44.43     99.30     95.41     45.48     99.15     17.74     22.32     65.71     10.43     56.25     24.65     33.18     74.77     91.59     23.70     49.49     35.12     15.57     45.36     43.38     56.95     87.48     11.19     20.35     76.58     69.80     47.94     44.09 
   231    52478.65   2373.85     90.84     51.19           86.61     71.22     73.25     22.66      9.55     36.10     49.43     54.84     84.21     44.31     99.29     95.43     44.76     99.15     17.92     22.31     65.45     10.56     55.48     24.88     32.68     74.77     91.58     23.69     49.49     35.18     16.04     45.37     43.28     56.86     87.49     11.07     20.38     76.63     69.87     47.98     44.11 
   232    52478.22   2374.28     90.85     51.22           86.67     71.13     73.20     22.46      9.53     36.09     49.40     54.81     84.31     44.32     99.31     95.43     44.22     99.15     17.67     22.18     65.58     11.12     56.16     24.85     32.52     74.74     91.64     23.82     49.49     35.20     16.99     45.61     43.30     57.10     87.49     10.95     20.35     76.60     69.84     48.00     43.99 
   233    52478.17   2374.33     90.85     51.18           86.73     71.22     73.36     22.69      9.68     35.89     49.43     54.84     84.26     44.34     99.30     95.49     42.32     99.15     17.25     22.29     65.50     10.73     56.35     24.97     32.29     74.75     91.63     23.99     49.49     35.30     16.67     45.64     43.53     57.27     87.51     11.07     20.21     76.55     69.81     48.04     43.94 
   234    52477.09   2375.41     90.85     51.15           86.65     71.07     73.52     22.87     10.19     35.82     49.48     54.80     84.21     44.46     99.30     95.47     40.09     99.15     17.52     21.99     65.72     10.68     56.85     25.01     32.17     74.74     91.63     24.09     49.49     35.17     16.70     45.44     43.51     57.37     87.50     10.96     20.57     76.51     69.80     48.07     43.81 
   235    52476.53   2375.97     90.84     51.09           86.62     71.05     73.40     22.93     10.50     35.98     49.60     54.85     84.34     44.45     99.29     95.45     40.00     99.15     17.19     21.42     65.88     10.47     55.80     25.28     31.71     74.73     91.62     24.09     49.49     35.26     16.65     45.44     43.35     57.41     87.51     10.87     20.46     76.47     69.76     48.13     43.75 
   236    52476.78   2375.72     90.84     51.14           86.58     71.11     73.42     22.89     10.71     35.85     49.54     54.80     84.40     44.52     99.26     95.35     41.19     99.15     16.78     21.30     65.77     10.51     56.32     25.50     31.83     74.76     91.62     24.11     49.49     35.32     16.41     45.73     43.47     57.50     87.52     10.72     20.65     76.45     69.76     48.19     43.74 
   237    52476.07   2376.43     90.84     51.08           86.55     71.07     73.46     22.72     10.36     35.88     49.58     54.83     84.33     44.55     99.27     95.27     40.68     99.15     16.88     21.29     65.60     10.30     56.51     25.22     31.00     74.75     91.68     24.17     49.49     35.44     16.12     45.62     43.44     57.45     87.53     10.87     20.75     76.39     69.73     48.22     43.73 
   238    52476.69   2375.81     90.84     51.05           86.47     71.05     73.59     23.06     10.34     35.97     49.59     54.89     84.36     44.62     99.25     95.29     40.00     99.15     16.55     21.01     65.54     10.00     55.98     25.37     30.76     74.75     91.69     24.32     49.49     35.47     16.08     45.87     43.52     57.42     87.53     11.08     20.64     76.34     69.71     48.25     43.80 
   239    52477.06   2375.44     90.84     51.11           86.64     71.08     73.51     23.27     10.32     35.74     49.64     54.94     84.41     44.67     99.25     95.26     39.83     99.15     17.07     21.12     65.66     10.54     56.52     25.68     30.44     74.76     91.72     24.40     49.49     35.52     15.95     46.04     43.46     57.38     87.52     10.92     21.01     76.33     69.67     48.29     43.85 
   240    52475.94   2376.56     90.84     51.15           86.68     71.15     73.23     23.23     10.19     35.82     49.60     54.89     84.42     44.71     99.24     95.26     41.33     99.15     17.33     20.89     65.75     10.67     57.05     25.38     30.70     74.75     91.73     24.61     49.49     35.59     15.64     45.82     43.27     57.47     87.51     10.80     21.25     76.30     69.64     48.26     43.84 
   241    52476.26   2376.24     90.84     51.10           86.51     71.18     73.47     22.83      9.87     36.00     49.64     54.93     84.36     44.64     99.22     95.24     41.16     99.15     17.01     20.89     65.89     10.54     57.20     24.99     30.42     74.76     91.71     24.63     49.49     35.65     15.01     46.08     43.25     57.46     87.52     11.01     20.98     76.38     69.61     48.20     43.84 
   242    52476.30   2376.20     90.84     51.03           86.56     71.17     73.57     22.35      9.69     36.05     49.73     54.93     84.30     44.53     99.22     95.27     38.84     99.15     16.94     20.88     65.57     10.25     57.73     24.87     30.68     74.75     91.71     24.83     49.49     35.59     14.98     46.05     43.32     57.28     87.52     11.27     20.95     76.34     69.66     48.26     43.80 
   243    52477.02   2375.48     90.84     51.03           86.42     71.20     73.51     22.47      9.42     36.18     49.89     55.00     84.27     44.48     99.22     95.24     38.52     99.15     16.79     20.60     65.00     10.53     57.31     24.72     31.52     74.77     91.74     24.66     49.49     35.58     15.27     46.02     43.31     57.41     87.49     11.42     21.32     76.30     69.73     48.32     43.78 
   244    52476.76   2375.74     90.84     51.03           86.44     71.17     73.48     22.73      9.56     36.27     49.84     55.02     84.20     44.56     99.21     95.28     38.85     99.15     16.97     20.66     65.11     10.66     56.92     24.75     30.72     74.76     91.68     24.79     49.49     35.35     15.89     45.58     43.19     57.64     87.48     11.32     21.29     76.29     69.79     48.28     43.76 
   245    52475.69   2376.81     90.83     51.02           86.58     70.88     73.36     22.78      9.77     36.27     49.67     55.00     84.13     44.59     99.18     95.27     39.02     99.15     16.98     20.98     65.23     10.20     57.34     24.30     30.29     74.77     91.69     24.78     49.49     35.35     16.11     45.55     43.25     57.59     87.49     11.41     21.28     76.24     69.77     48.27     43.75 
