constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: UCBtuned , CP Disabled , CPT Davor , Reset AllMovingCutoff
MABsolver_config: params: types:  Direct  Direct  Direct  Direct  Direct  
MABsolver_config: params: numInputs:  0  0  0  0  0  
MABsolver_config: params: weights:  [  0.770000  ]  [  2.000000  ]  [  1.000000  ]  [  50.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   255    52471.59   2380.91     91.02     48.56           87.53     71.25     71.50     19.83     -4.71     39.16     56.20     56.53     89.50     32.14     99.23     96.42     10.67     99.60     15.37      8.39     64.44      7.69     54.66     12.03     36.72     26.51     85.02     23.59     87.40     38.07     13.92     43.00     41.38     60.68     82.79     22.11     27.27     77.34     71.58     36.12     35.66 
   256    52471.28   2381.22     91.02     48.62           87.47     71.44     71.44     20.24     -4.58     39.36     56.29     56.48     89.45     32.23     99.23     96.40     11.17     99.60     15.63      8.28     64.44      7.58     55.12     11.81     37.03     26.50     84.98     23.77     87.40     38.11     13.79     43.07     41.41     60.68     82.80     21.93     27.69     77.30     71.56     36.05     35.69 
   257    52471.67   2380.83     91.02     48.57           87.55     71.48     71.20     20.25     -4.58     39.17     56.31     56.46     89.41     32.17     99.25     96.46      9.34     99.60     15.64      8.74     64.11      7.39     55.08     12.05     37.65     26.50     84.97     23.53     87.40     38.16     13.89     43.22     41.26     60.63     82.81     21.81     27.56     77.34     71.61     36.08     35.76 
   258    52471.83   2380.67     91.03     48.63           87.48     71.47     71.18     20.19     -4.33     39.13     56.14     56.45     89.39     32.15     99.25     96.46      8.76     99.60     16.20      8.99     64.17      7.60     55.14     12.61     38.67     26.49     84.97     23.60     87.40     38.22     13.84     43.22     41.34     60.76     82.80     21.94     27.44     77.31     71.64     36.04     35.74 
   259    52470.96   2381.54     91.02     48.56           87.48     71.44     71.22     20.36     -4.23     39.27     56.14     56.51     89.32     32.16     99.24     96.49      7.03     99.60     15.60      9.40     64.10      7.26     55.20     12.85     38.25     26.49     84.94     23.36     87.40     38.30     13.98     43.07     41.22     60.74     82.80     21.83     27.11     77.33     71.58     36.03     35.74 
   260    52472.50   2380.00     91.03     48.61           87.39     71.44     71.29     20.35     -4.44     39.30     56.10     56.59     89.25     32.13     99.24     96.50      8.54     99.60     15.46      9.44     64.21      7.31     56.06     12.75     38.18     26.49     84.98     23.30     87.40     38.41     13.46     43.17     41.24     60.63     82.79     22.05     27.06     77.36     71.64     36.03     35.75 
   261    52472.76   2379.74     91.02     48.60           87.43     71.34     71.07     20.29     -4.77     39.42     56.18     56.57     89.19     32.17     99.21     96.48      9.35     99.60     15.10      9.37     64.15      8.05     56.00     13.22     37.84     26.49     84.97     23.28     87.40     38.43     13.16     43.01     41.27     60.53     82.80     22.23     26.67     77.41     71.63     36.02     35.74 
   262    52472.92   2379.58     91.02     48.64           87.40     71.41     70.98     20.28     -4.58     39.61     56.16     56.59     89.14     32.17     99.22     96.51     10.23     99.60     15.19      9.16     64.03      8.02     56.67     13.73     37.65     26.48     84.95     23.25     87.40     38.54     12.67     42.70     41.31     60.49     82.80     22.34     26.74     77.37     71.66     36.00     35.73 
   263    52471.59   2380.91     91.02     48.63           87.25     71.49     71.00     20.20     -4.82     39.42     56.26     56.54     89.09     32.13     99.23     96.49     10.04     99.60     15.13      9.25     64.19      7.98     56.63     13.88     37.55     26.46     84.92     23.36     87.40     38.53     12.81     43.03     41.27     60.54     82.80     22.19     26.79     77.31     71.65     35.98     35.73 
   264    52471.73   2380.77     91.02     48.64           87.30     71.43     70.92     20.29     -4.65     39.42     56.25     56.58     89.08     32.05     99.22     96.51     10.23     99.60     14.77      9.09     64.33      8.03     56.59     13.21     37.58     26.45     84.91     23.63     87.40     38.48     12.89     43.14     41.34     60.65     82.79     22.38     27.25     77.29     71.67     35.92     35.71 
   265    52471.82   2380.68     91.02     48.63           87.46     71.25     71.01     20.30     -4.70     39.20     56.27     56.58     89.18     32.06     99.21     96.48      9.96     99.60     14.57      9.13     64.38      8.00     56.80     13.15     37.00     26.44     84.92     23.58     87.40     38.51     13.19     43.48     41.36     60.56     82.79     22.12     27.34     77.26     71.72     35.94     35.76 
   266    52472.68   2379.82     91.03     48.64           87.41     71.23     71.02     20.10     -4.97     39.32     56.33     56.59     89.12     31.93     99.20     96.50      9.77     99.60     14.96      9.27     64.62      8.27     56.67     13.17     36.75     26.44     84.96     23.34     87.40     38.55     13.10     43.64     41.45     60.69     82.81     22.26     27.56     77.23     71.79     35.92     35.74 
   267    52473.40   2379.10     91.03     48.65           87.41     71.30     70.97     20.00     -4.56     39.08     56.40     56.63     89.15     31.94     99.22     96.50      9.29     99.60     15.06      9.26     64.06      8.24     56.70     12.70     37.53     26.45     84.92     23.52     87.40     38.61     13.34     43.96     41.56     60.61     82.81     22.36     27.17     77.27     71.82     35.97     35.67 
   268    52473.04   2379.46     91.03     48.68           87.39     71.30     70.71     19.99     -4.64     39.13     56.43     56.64     89.11     31.90     99.24     96.47      9.03     99.60     15.07      9.40     63.99      8.43     57.15     12.76     38.39     26.45     84.91     23.76     87.40     38.42     13.65     44.11     41.63     60.53     82.81     22.25     27.12     77.30     71.79     35.96     35.64 
   269    52473.22   2379.28     91.02     48.65           87.43     71.23     70.48     20.22     -4.77     39.31     56.28     56.70     89.09     31.85     99.23     96.49      8.85     99.60     15.02      8.95     64.01      8.10     57.29     12.62     37.84     26.45     84.90     23.67     87.40     38.55     13.90     44.07     41.77     60.61     82.81     22.44     27.00     77.27     71.75     35.99     35.76 
   270    52473.18   2379.32     91.02     48.67           87.53     71.26     70.53     19.96     -4.28     39.16     56.17     56.79     89.21     31.73     99.22     96.50     10.52     99.60     14.81      8.69     63.81      7.56     57.73     12.48     37.30     26.48     84.94     23.75     87.40     38.61     14.01     44.35     41.69     60.59     82.80     22.33     26.88     77.24     71.77     36.01     35.72 
   271    52473.61   2378.89     91.02     48.69           87.49     71.40     70.40     20.05     -4.49     39.26     56.13     56.74     89.24     31.69     99.23     96.49     10.92     99.60     14.91      8.78     64.07      7.90     57.69     12.52     37.39     26.48     84.91     23.89     87.40     38.65     13.44     44.42     41.57     60.65     82.80     22.42     26.74     77.19     71.81     36.10     35.70 
   272    52473.57   2378.93     91.02     48.68           87.60     71.40     70.29     20.24     -4.53     39.25     56.15     56.76     89.15     31.64     99.24     96.52      9.93     99.60     15.22      8.33     64.14      7.79     58.24     12.49     38.06     26.48     84.89     24.16     87.40     38.72     12.96     43.95     41.57     60.72     82.80     22.19     27.07     77.25     71.77     36.15     35.72 
   273    52472.43   2380.07     91.02     48.63           87.41     71.37     70.35     20.31     -4.64     39.35     56.12     56.75     89.15     31.54     99.25     96.54      9.38     99.60     15.24      8.33     64.23      8.06     57.82     12.12     37.82     26.49     84.91     23.69     87.40     38.65     13.15     44.05     41.51     60.53     82.80     22.31     27.04     77.24     71.73     36.12     35.73 
   274    52473.24   2379.26     91.03     48.72           87.63     71.36     70.18     20.36     -4.28     39.16     56.13     56.77     89.12     31.50     99.25     96.52     10.29     99.60     15.40      8.66     63.70      8.47     58.00     12.31     37.78     26.47     84.97     23.76     87.40     38.74     13.62     44.43     41.44     60.51     82.80     22.46     27.34     77.26     71.76     36.12     35.71 
   275    52472.54   2379.96     91.02     48.68           87.64     71.33     70.21     20.18     -4.53     39.15     56.17     56.77     89.07     31.41     99.25     96.54     10.40     99.60     15.56      8.56     63.72      8.07     57.87     12.25     37.48     26.47     84.92     24.00     87.40     38.81     13.51     44.24     41.47     60.46     82.80     22.22     27.20     77.26     71.80     36.10     35.68 
   276    52471.92   2380.58     91.02     48.72           87.64     71.40     70.20     20.07     -4.41     38.86     56.29     56.71     89.09     31.40     99.25     96.52     12.46     99.60     15.07      8.36     63.93      8.19     58.43     12.13     37.07     26.46     84.89     23.92     87.40     38.88     13.22     44.24     41.70     60.46     82.80     22.02     27.47     77.25     71.77     36.08     35.73 
   277    52471.37   2381.13     91.01     48.70           87.51     71.22     70.16     20.05     -4.61     38.73     56.30     56.69     89.12     31.48     99.25     96.48     13.50     99.60     15.09      7.68     64.03      8.59     58.26     12.00     36.75     26.48     84.86     23.81     87.40     38.92     13.56     43.81     41.60     60.50     82.80     22.17     27.29     77.25     71.73     36.11     35.74 
   278    52471.54   2380.96     91.02     48.71           87.45     71.29     70.30     20.13     -4.56     38.83     56.34     56.68     89.20     31.53     99.24     96.49     12.88     99.60     14.89      8.11     63.58      9.06     58.30     11.70     37.24     26.48     84.87     23.70     87.40     38.94     13.55     43.92     41.52     60.45     82.80     21.99     27.47     77.23     71.76     36.10     35.78 
   279    52471.97   2380.53     91.03     48.77           87.58     71.33     70.34     20.09     -4.60     39.04     56.35     56.73     89.22     31.67     99.22     96.47     13.84     99.60     14.84      8.39     63.51      9.10     57.96     11.74     37.20     26.49     84.88     23.71     87.40     39.07     13.87     43.83     41.76     60.52     82.81     21.90     27.81     77.20     71.73     36.13     35.75 
   280    52472.47   2380.03     91.03     48.83           87.64     71.31     70.24     20.14     -4.50     39.07     56.42     56.80     89.25     31.72     99.22     96.46     15.21     99.60     15.14      8.43     63.37      8.64     58.77     11.73     36.86     26.47     84.86     23.59     87.40     39.10     14.15     43.89     41.54     60.62     82.81     21.74     27.99     77.24     71.71     36.13     35.77 
   281    52473.68   2378.82     91.04     48.87           87.74     71.27     70.30     20.32     -4.37     39.02     56.42     56.75     89.34     31.70     99.23     96.45     16.23     99.60     15.16      8.42     63.30      8.90     59.54     11.56     36.83     26.46     84.84     23.32     87.40     39.17     13.65     43.74     41.51     60.59     82.81     21.89     28.14     77.29     71.74     36.15     35.83 
   282    52473.35   2379.15     91.03     48.84           87.74     71.27     70.26     20.38     -4.51     38.88     56.32     56.77     89.30     31.63     99.24     96.46     15.82     99.60     15.04      8.04     63.20      8.87     59.87     11.21     36.68     26.47     84.87     23.25     87.40     39.20     13.76     43.74     41.70     60.57     82.82     21.98     28.25     77.32     71.72     36.11     35.80 
