constructTestCases(): generating 37 specified cases ...  DONE
Procedure evaluateBatch()
Oracle probabilites : disabled
MABsolver_config: algorithms: VoterUCBT , CP Disabled , CPT Davor , Reset AllZero
MABsolver_config: params: types:  Linear  Linear  Linear  Direct  Direct  
MABsolver_config: params: numInputs:  2  2  1  0  0  
MABsolver_config: params: weights:  [  1.100000  -0.400000  -0.400000  ]  [  0.300000  0.000000  0.000000  ]  [  0.000000  1.000000  ]  [  43.000000  ]  [  1.000000  ]  
BanditTestBatch: casesIDs:  0  1  2  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  
BanditTestBatch: numCases: 37
BanditTestBatch: maxim sum reward: 54852.5
BanditTestBatch: random reward: 47776.5
Total repeats: 1000

           Batch performances                            By-cases performance as: Random-normalized optimality [%]

repeat     SumRew    Regret    Opt[%]  RNopt[%]          case01    case02    case03    case04    case05    case06    case07    case08    case09    case10    case11    case12    case13    case14    case15    case16    case17    case18    case19    case20    case21    case22    case23    case24    case25    case26    case27    case28    case29    case30    case31    case32    case33    case34    case35    case36    case37 
   273    52527.14   2325.36     91.10     51.37           83.45     76.72     72.07     30.42      8.30     17.36     39.32     53.74     84.37     54.70     99.05     95.33      5.27     99.14     33.70     27.47     66.69     25.49     69.23     21.06     53.44     74.86     92.59     33.80     49.59     37.35      9.68     28.64     38.33     43.72     87.50     13.49     23.84     77.31     71.76     54.78     47.26 
   274    52527.31   2325.19     91.10     51.41           83.61     76.80     72.09     30.40      8.52     17.58     39.29     53.78     84.38     54.66     99.05     95.36      6.20     99.14     33.80     27.20     66.91     25.47     68.75     21.16     53.69     74.85     92.57     33.82     49.59     37.52      9.26     28.94     38.21     43.68     87.50     13.34     23.96     77.35     71.74     54.71     47.24 
   275    52527.77   2324.73     91.10     51.46           83.54     76.77     72.01     30.50      8.26     17.61     39.28     53.83     84.43     54.60     99.06     95.34      8.36     99.13     34.25     26.74     66.94     25.09     68.69     21.03     53.86     74.86     92.52     33.61     49.59     37.34      9.48     29.11     38.13     43.72     87.49     13.49     24.39     77.32     71.78     54.68     47.35 
   276    52528.08   2324.42     91.09     51.44           83.47     76.65     71.89     30.29      8.35     17.53     39.29     53.77     84.48     54.77     99.06     95.33      7.83     99.13     34.28     26.57     66.86     24.71     68.76     21.55     54.67     74.87     92.52     33.60     49.59     37.00      9.16     29.27     37.94     43.68     87.47     13.61     24.31     77.36     71.79     54.75     47.33 
   277    52528.11   2324.39     91.09     51.43           83.63     76.79     71.92     30.25      8.76     17.42     39.26     53.80     84.47     54.70     99.05     95.32      8.09     99.14     33.65     26.31     66.80     24.55     68.33     21.40     54.37     74.86     92.57     33.56     49.59     37.07      9.27     29.38     37.95     43.66     87.49     13.72     24.64     77.32     71.83     54.65     47.32 
   278    52528.69   2323.81     91.09     51.43           83.71     76.86     71.78     30.22      8.83     17.54     39.23     53.81     84.49     54.64     99.05     95.28      8.06     99.14     33.45     26.09     66.63     24.75     68.19     21.22     54.65     74.85     92.61     33.49     49.59     37.12      9.70     29.46     37.74     43.66     87.48     13.56     24.78     77.38     71.82     54.71     47.37 
   279    52528.22   2324.28     91.10     51.44           83.64     77.00     71.84     30.14      9.12     17.40     39.26     53.81     84.55     54.66     99.07     95.25      8.60     99.14     33.41     25.93     66.72     25.16     67.91     21.02     54.95     74.87     92.65     33.48     49.59     37.14      9.36     29.51     37.71     43.60     87.48     13.72     24.56     77.34     71.80     54.76     47.27 
   280    52528.98   2323.52     91.10     51.44           83.74     76.93     71.89     30.06      8.87     17.56     39.25     53.83     84.50     54.78     99.07     95.21      7.79     99.14     33.71     25.81     66.68     25.43     67.96     21.08     55.40     74.85     92.62     33.58     49.59     37.03      9.24     29.40     37.56     43.52     87.48     13.51     24.93     77.39     71.82     54.82     47.32 
   281    52528.11   2324.39     91.09     51.39           83.76     76.79     71.81     29.96      9.02     17.47     39.28     53.86     84.40     54.67     99.07     95.20      6.69     99.14     33.74     26.07     66.67     25.34     67.14     20.96     55.30     74.85     92.60     33.57     49.59     36.81      9.53     29.57     37.76     43.59     87.48     13.57     24.89     77.36     71.85     54.80     47.24 
   282    52526.84   2325.66     91.09     51.37           83.74     76.65     71.74     30.19      8.81     17.41     39.10     53.85     84.48     54.50     99.06     95.25      6.81     99.14     33.90     26.05     66.83     25.39     66.74     21.09     55.09     74.86     92.60     33.71     49.59     36.79      9.37     29.65     37.70     43.43     87.50     13.40     24.99     77.33     71.83     54.75     47.27 
   283    52526.60   2325.90     91.09     51.39           83.82     76.51     71.80     30.43      8.85     17.49     39.15     53.86     84.45     54.54     99.07     95.24      7.42     99.14     33.50     25.89     66.89     25.23     66.80     21.26     55.42     74.85     92.59     33.76     49.59     36.92      9.53     29.70     37.42     43.43     87.49     13.36     24.99     77.32     71.81     54.78     47.26 
   284    52526.31   2326.19     91.09     51.42           83.89     76.55     71.73     30.04      9.08     17.44     39.12     53.86     84.45     54.54     99.05     95.26      7.46     99.14     33.31     26.01     66.91     25.00     66.54     21.63     55.63     74.84     92.59     33.84     49.59     37.02      9.78     30.02     37.53     43.53     87.49     13.22     25.20     77.31     71.76     54.84     47.23 
   285    52526.02   2326.48     91.09     51.39           84.03     76.52     71.71     30.26      9.20     17.43     39.03     53.90     84.42     54.57     99.04     95.31      6.81     99.14     32.91     25.99     67.00     25.19     66.23     21.65     55.45     74.85     92.66     33.70     49.59     37.12      9.89     30.11     37.48     43.66     87.48     13.05     25.03     77.30     71.74     54.83     47.22 
   286    52524.64   2327.86     91.09     51.34           84.13     76.45     71.59     30.16      9.23     17.35     38.91     53.85     84.40     54.53     99.04     95.31      6.92     99.14     32.66     26.29     66.90     24.76     66.24     21.19     55.13     74.86     92.68     33.77     49.59     37.20      9.54     30.14     37.37     43.69     87.48     12.85     25.10     77.28     71.71     54.80     47.29 
   287    52523.90   2328.60     91.08     51.29           84.24     76.55     71.40     30.21      8.98     17.44     38.88     53.91     84.42     54.49     99.05     95.35      6.55     99.14     32.40     25.71     66.80     24.67     65.86     21.58     55.37     74.84     92.69     33.63     49.59     37.21      9.68     29.85     37.39     43.54     87.49     12.76     24.97     77.26     71.69     54.75     47.32 
   288    52523.79   2328.71     91.08     51.32           84.25     76.45     71.43     30.19      8.70     17.63     38.97     53.88     84.39     54.57     99.04     95.38      6.94     99.14     32.29     25.79     66.92     25.00     66.42     21.35     55.36     74.84     92.68     33.69     49.59     37.24      9.96     29.71     37.47     43.46     87.51     12.89     24.65     77.24     71.67     54.73     47.25 
   289    52523.63   2328.87     91.07     51.29           84.26     76.42     71.06     30.12      8.17     17.75     38.97     53.93     84.32     54.54     99.05     95.39      6.85     99.14     32.25     25.81     67.00     24.78     66.60     21.67     55.07     74.85     92.71     33.71     49.59     37.25      9.90     29.93     37.34     43.54     87.51     12.88     24.61     77.23     71.69     54.72     47.20 
   290    52523.85   2328.65     91.08     51.31           84.28     76.36     71.23     30.05      8.66     17.71     38.96     53.89     84.28     54.54     99.03     95.36      6.90     99.14     32.62     26.16     67.03     25.10     66.48     21.76     54.65     74.88     92.68     33.84     49.59     37.28      9.81     30.01     37.31     43.54     87.52     12.80     24.15     77.22     71.72     54.74     47.24 
   291    52523.71   2328.79     91.08     51.32           84.43     76.32     71.15     30.20      8.57     17.71     38.98     53.86     84.30     54.52     99.02     95.37      6.19     99.14     32.85     26.23     67.11     25.77     66.06     22.12     54.61     74.87     92.69     33.72     49.59     37.25      9.73     30.08     37.44     43.66     87.52     12.72     24.31     77.19     71.73     54.75     47.20 
   292    52525.62   2326.88     91.08     51.35           84.44     76.33     71.18     30.29      8.81     17.72     38.90     53.89     84.33     54.48     99.01     95.39      6.51     99.13     32.40     26.39     67.18     25.41     66.59     22.25     54.93     74.89     92.71     33.59     49.59     37.30      9.42     29.95     37.64     43.76     87.53     12.67     24.30     77.24     71.77     54.80     47.25 
   293    52525.57   2326.93     91.09     51.36           84.40     76.37     71.22     30.40      8.91     17.83     38.79     53.99     84.33     54.41     99.03     95.38      6.42     99.13     32.76     26.73     67.12     25.53     66.11     22.07     55.22     74.87     92.74     33.51     49.59     37.32      9.03     30.00     37.63     43.85     87.52     12.57     24.59     77.27     71.75     54.75     47.22 
   294    52525.86   2326.64     91.09     51.32           84.41     76.34     71.14     30.20      8.94     17.90     38.75     54.01     84.38     54.34     99.02     95.38      5.99     99.13     32.72     26.80     67.17     25.31     66.24     21.64     55.02     74.87     92.70     33.40     49.59     37.25      8.95     29.94     37.54     43.88     87.53     12.51     24.55     77.34     71.78     54.81     47.17 
   295    52525.94   2326.56     91.08     51.30           84.35     76.35     71.06     30.21      8.49     18.13     38.71     54.04     84.39     54.48     99.00     95.36      5.63     99.13     32.68     26.60     67.15     25.15     66.09     22.12     54.74     74.88     92.68     33.50     49.59     37.24      8.93     29.97     37.53     44.00     87.53     12.41     24.82     77.30     71.79     54.83     47.15 
   296    52525.81   2326.69     91.08     51.26           84.33     76.41     71.06     30.34      8.18     18.06     38.65     54.04     84.35     54.55     99.01     95.34      4.86     99.14     32.43     26.31     67.22     25.20     66.09     21.94     54.86     74.91     92.75     33.63     49.59     37.29      9.15     29.87     37.55     43.98     87.54     12.36     24.68     77.30     71.73     54.87     47.18 
   297    52525.54   2326.96     91.08     51.26           84.38     76.34     71.12     30.22      8.57     18.12     38.71     54.07     84.29     54.47     99.00     95.31      4.71     99.14     32.53     26.51     67.19     24.71     65.88     21.80     55.15     74.89     92.74     33.77     49.59     37.45      9.02     29.87     37.58     43.95     87.54     12.28     24.64     77.29     71.73     54.90     47.14 
   298    52526.30   2326.20     91.08     51.28           84.30     76.34     70.89     30.04      8.80     18.40     38.66     54.05     84.29     54.54     99.02     95.29      5.23     99.14     32.48     26.35     67.29     24.70     66.28     21.91     55.54     74.90     92.74     33.95     49.59     37.40      8.87     29.79     37.52     43.85     87.56     12.33     24.28     77.33     71.77     54.83     47.12 
   299    52525.95   2326.55     91.08     51.32           84.27     76.30     70.83     29.79      8.86     18.64     38.74     54.04     84.29     54.46     99.04     95.27      5.15     99.14     32.78     26.29     67.48     25.02     66.31     21.79     55.69     74.89     92.71     34.10     49.59     37.33      9.47     29.89     37.54     43.91     87.57     12.24     24.33     77.30     71.73     54.80     47.18 
   300    52525.44   2327.06     91.07     51.30           84.23     76.31     70.81     29.88      8.83     18.60     38.73     54.08     84.27     54.32     99.05     95.27      4.80     99.14     32.73     26.40     67.47     24.60     66.30     22.00     55.76     74.89     92.71     34.04     49.59     37.39      9.58     29.95     37.36     43.91     87.57     12.23     24.13     77.26     71.75     54.85     47.13 
